year,month,state,rolling_12_month_deaths,data_source,population,median_household_income,unemployment_rate
2021,2021-09-01,West Virginia,1207,CDC SODA API,1801049,50884,6.39
2021,2021-09-01,Wisconsin,1217,CDC SODA API,5871661,67080,3.49
2021,2021-09-01,Wyoming,33,CDC SODA API,576641,68002,4.19
2021,2021-10-01,Alabama,0,CDC SODA API,4997675,54943,5.41
2021,2021-10-01,Alaska,142,CDC SODA API,735951,80287,6.89
2021,2021-10-01,Arizona,1757,CDC SODA API,7079203,65913,5.62
2021,2021-10-01,Arkansas,285,CDC SODA API,3006309,52123,5.33
2021,2021-10-01,California,6136,CDC SODA API,39455353,84097,6.53
2021,2021-10-01,Colorado,927,CDC SODA API,5723176,80184,4.65
2021,2021-10-01,Connecticut,1287,CDC SODA API,3605330,83572,6.06
2021,2021-10-01,Delaware,373,CDC SODA API,981892,72724,5.68
2021,2021-10-01,District of Columbia,381,CDC SODA API,683154,93547,7.08
2021,2021-10-01,Florida,5527,CDC SODA API,21339762,61777,5.32
2021,2021-10-01,Georgia,1260,CDC SODA API,10625615,65030,5.51
2021,2021-10-01,Hawaii,49,CDC SODA API,1453498,88005,5.18
2021,2021-10-01,Idaho,130,CDC SODA API,1811617,63377,4.04
2021,2021-10-01,Illinois,2681,CDC SODA API,12821813,72563,6.18
2021,2021-10-01,Indiana,1897,CDC SODA API,6751340,61944,4.7
2021,2021-10-01,Iowa,203,CDC SODA API,3179090,65429,3.91
2021,2021-10-01,Kansas,341,CDC SODA API,2932099,64521,4.09
2021,2021-10-01,Kentucky,1720,CDC SODA API,4494141,55454,5.31
2021,2021-10-01,Maine,474,CDC SODA API,1357046,63182,4.24
2021,2021-10-01,Maryland,2316,CDC SODA API,6148545,91431,5.32
2021,2021-10-01,Massachusetts,2114,CDC SODA API,6991852,89026,5.42
2021,2021-10-01,Michigan,2250,CDC SODA API,10062512,63202,6.21
2021,2021-10-01,Minnesota,811,CDC SODA API,5670472,77706,4.03
2021,2021-10-01,Mississippi,437,CDC SODA API,2967023,49111,6.85
2021,2021-10-01,Missouri,1426,CDC SODA API,6141534,61043,4.5
2021,2021-10-01,Montana,51,CDC SODA API,1077978,60560,4.06
2021,2021-10-01,Nebraska,88,CDC SODA API,1951480,66644,3.29
2021,2021-10-01,Nevada,354,CDC SODA API,3059238,65686,7.12
2021,2021-10-01,New Hampshire,338,CDC SODA API,1372175,83449,3.77
2021,2021-10-01,New Jersey,2475,CDC SODA API,9234024,89703,6.23
2021,2021-10-01,New Mexico,560,CDC SODA API,2109366,54020,6.63
2021,2021-10-01,New York,2381,CDC SODA API,20114745,75157,6.24
2021,2021-10-01,New York City,2057,CDC SODA API,,,
2021,2021-10-01,North Carolina,2857,CDC SODA API,10367022,60516,5.34
2021,2021-10-01,North Dakota,0,CDC SODA API,773344,68131,3.16
2021,2021-10-01,Ohio,4242,CDC SODA API,11769923,61938,5.27
2021,2021-10-01,Oklahoma,273,CDC SODA API,3948136,56956,5.04
2021,2021-10-01,Oregon,491,CDC SODA API,4207177,70084,5.62
2021,2021-10-01,Puerto Rico,458,CDC SODA API,3311274,21967,14.58
2021,2021-10-01,Rhode Island,332,CDC SODA API,1091949,74489,6.02
2021,2021-10-01,South Carolina,1475,CDC SODA API,5078903,58234,5.34
2021,2021-10-01,South Dakota,33,CDC SODA API,881785,63920,3.2
2021,2021-10-01,Tennessee,2739,CDC SODA API,6859497,58516,5.31
2021,2021-10-01,Texas,1676,CDC SODA API,28862581,67321,5.36
2021,2021-10-01,United States,69058,CDC SODA API,,,
2021,2021-10-01,Utah,184,CDC SODA API,3231370,79133,3.53
2021,2021-10-01,Vermont,203,CDC SODA API,641637,67674,3.92
2021,2021-10-01,Virginia,1985,CDC SODA API,8582479,80615,4.59
2021,2021-10-01,Washington,1124,CDC SODA API,7617364,82400,5.08
2021,2021-10-01,West Virginia,1217,CDC SODA API,1801049,50884,6.39
2021,2021-10-01,Wisconsin,1242,CDC SODA API,5871661,67080,3.49
2021,2021-10-01,Wyoming,33,CDC SODA API,576641,68002,4.19
2021,2021-11-01,Alabama,0,CDC SODA API,4997675,54943,5.41
2021,2021-11-01,Alaska,151,CDC SODA API,735951,80287,6.89
2021,2021-11-01,Arizona,1754,CDC SODA API,7079203,65913,5.62
2021,2021-11-01,Arkansas,0,CDC SODA API,3006309,52123,5.33
2021,2021-11-01,California,6286,CDC SODA API,39455353,84097,6.53
2021,2021-11-01,Colorado,954,CDC SODA API,5723176,80184,4.65
2021,2021-11-01,Connecticut,1312,CDC SODA API,3605330,83572,6.06
2021,2021-11-01,Delaware,388,CDC SODA API,981892,72724,5.68
2021,2021-11-01,District of Columbia,385,CDC SODA API,683154,93547,7.08
2021,2021-11-01,Florida,5544,CDC SODA API,21339762,61777,5.32
2021,2021-11-01,Georgia,1308,CDC SODA API,10625615,65030,5.51
2021,2021-11-01,Hawaii,49,CDC SODA API,1453498,88005,5.18
2021,2021-11-01,Idaho,142,CDC SODA API,1811617,63377,4.04
2021,2021-11-01,Illinois,2710,CDC SODA API,12821813,72563,6.18
2021,2021-11-01,Indiana,1964,CDC SODA API,6751340,61944,4.7
2021,2021-11-01,Iowa,196,CDC SODA API,3179090,65429,3.91
2021,2021-11-01,Kansas,349,CDC SODA API,2932099,64521,4.09
2021,2021-11-01,Kentucky,1739,CDC SODA API,4494141,55454,5.31
2021,2021-11-01,Maine,493,CDC SODA API,1357046,63182,4.24
2021,2021-11-01,Maryland,2292,CDC SODA API,6148545,91431,5.32
2021,2021-11-01,Massachusetts,2125,CDC SODA API,6991852,89026,5.42
2021,2021-11-01,Michigan,2284,CDC SODA API,10062512,63202,6.21
2021,2021-11-01,Minnesota,833,CDC SODA API,5670472,77706,4.03
2021,2021-11-01,Mississippi,440,CDC SODA API,2967023,49111,6.85
2021,2021-11-01,Missouri,1453,CDC SODA API,6141534,61043,4.5
2021,2021-11-01,Montana,54,CDC SODA API,1077978,60560,4.06
2021,2021-11-01,Nebraska,91,CDC SODA API,1951480,66644,3.29
2021,2021-11-01,Nevada,366,CDC SODA API,3059238,65686,7.12
2021,2021-11-01,New Hampshire,335,CDC SODA API,1372175,83449,3.77
2021,2021-11-01,New Jersey,2449,CDC SODA API,9234024,89703,6.23
2021,2021-11-01,New Mexico,580,CDC SODA API,2109366,54020,6.63
2021,2021-11-01,New York,2395,CDC SODA API,20114745,75157,6.24
2021,2021-11-01,New York City,2114,CDC SODA API,,,
2021,2021-11-01,North Carolina,2903,CDC SODA API,10367022,60516,5.34
2021,2021-11-01,North Dakota,0,CDC SODA API,773344,68131,3.16
2021,2021-11-01,Ohio,4236,CDC SODA API,11769923,61938,5.27
2021,2021-11-01,Oklahoma,294,CDC SODA API,3948136,56956,5.04
2021,2021-11-01,Oregon,512,CDC SODA API,4207177,70084,5.62
2021,2021-11-01,Puerto Rico,497,CDC SODA API,3311274,21967,14.58
2021,2021-11-01,Rhode Island,341,CDC SODA API,1091949,74489,6.02
2021,2021-11-01,South Carolina,1489,CDC SODA API,5078903,58234,5.34
2021,2021-11-01,South Dakota,34,CDC SODA API,881785,63920,3.2
2021,2021-11-01,Tennessee,2803,CDC SODA API,6859497,58516,5.31
2021,2021-11-01,Texas,1745,CDC SODA API,28862581,67321,5.36
2021,2021-11-01,United States,70049,CDC SODA API,,,
2021,2021-11-01,Utah,194,CDC SODA API,3231370,79133,3.53
2021,2021-11-01,Vermont,208,CDC SODA API,641637,67674,3.92
2021,2021-11-01,Virginia,2009,CDC SODA API,8582479,80615,4.59
2021,2021-11-01,Washington,1168,CDC SODA API,7617364,82400,5.08
2021,2021-11-01,West Virginia,1219,CDC SODA API,1801049,50884,6.39
2021,2021-11-01,Wisconsin,1274,CDC SODA API,5871661,67080,3.49
2021,2021-11-01,Wyoming,34,CDC SODA API,576641,68002,4.19
2021,2021-12-01,Alabama,0,CDC SODA API,4997675,54943,5.41
2021,2021-12-01,Alaska,150,CDC SODA API,735951,80287,6.89
2021,2021-12-01,Arizona,1792,CDC SODA API,7079203,65913,5.62
2021,2021-12-01,Arkansas,0,CDC SODA API,3006309,52123,5.33
2021,2021-12-01,California,6411,CDC SODA API,39455353,84097,6.53
2021,2021-12-01,Colorado,987,CDC SODA API,5723176,80184,4.65
2021,2021-12-01,Connecticut,1303,CDC SODA API,3605330,83572,6.06
2021,2021-12-01,Delaware,409,CDC SODA API,981892,72724,5.68
2021,2021-12-01,District of Columbia,397,CDC SODA API,683154,93547,7.08
2021,2021-12-01,Florida,5602,CDC SODA API,21339762,61777,5.32
2021,2021-12-01,Georgia,1379,CDC SODA API,10625615,65030,5.51
2021,2021-12-01,Hawaii,48,CDC SODA API,1453498,88005,5.18
2021,2021-12-01,Idaho,150,CDC SODA API,1811617,63377,4.04
2021,2021-12-01,Illinois,2758,CDC SODA API,12821813,72563,6.18
2021,2021-12-01,Indiana,1985,CDC SODA API,6751340,61944,4.7
2021,2021-12-01,Iowa,213,CDC SODA API,3179090,65429,3.91
2021,2021-12-01,Kansas,344,CDC SODA API,2932099,64521,4.09
2021,2021-12-01,Kentucky,1731,CDC SODA API,4494141,55454,5.31
2021,2021-12-01,Maine,501,CDC SODA API,1357046,63182,4.24
2021,2021-12-01,Maryland,2297,CDC SODA API,6148545,91431,5.32
2021,2021-12-01,Massachusetts,2150,CDC SODA API,6991852,89026,5.42
2021,2021-12-01,Michigan,2295,CDC SODA API,10062512,63202,6.21
2021,2021-12-01,Minnesota,868,CDC SODA API,5670472,77706,4.03
2021,2021-12-01,Mississippi,453,CDC SODA API,2967023,49111,6.85
2021,2021-12-01,Missouri,1477,CDC SODA API,6141534,61043,4.5
2021,2021-12-01,Montana,64,CDC SODA API,1077978,60560,4.06
2021,2021-12-01,Nebraska,92,CDC SODA API,1951480,66644,3.29
2021,2021-12-01,Nevada,364,CDC SODA API,3059238,65686,7.12
2021,2021-12-01,New Hampshire,345,CDC SODA API,1372175,83449,3.77
2021,2021-12-01,New Jersey,2466,CDC SODA API,9234024,89703,6.23
2021,2021-12-01,New Mexico,595,CDC SODA API,2109366,54020,6.63
2021,2021-12-01,New York,2432,CDC SODA API,20114745,75157,6.24
2021,2021-12-01,New York City,2160,CDC SODA API,,,
2021,2021-12-01,North Carolina,3008,CDC SODA API,10367022,60516,5.34
2021,2021-12-01,North Dakota,0,CDC SODA API,773344,68131,3.16
2021,2021-12-01,Ohio,4209,CDC SODA API,11769923,61938,5.27
2021,2021-12-01,Oklahoma,318,CDC SODA API,3948136,56956,5.04
2021,2021-12-01,Oregon,532,CDC SODA API,4207177,70084,5.62
2021,2021-12-01,Puerto Rico,532,CDC SODA API,3311274,21967,14.58
2021,2021-12-01,Rhode Island,346,CDC SODA API,1091949,74489,6.02
2021,2021-12-01,South Carolina,1528,CDC SODA API,5078903,58234,5.34
2021,2021-12-01,South Dakota,32,CDC SODA API,881785,63920,3.2
2021,2021-12-01,Tennessee,2850,CDC SODA API,6859497,58516,5.31
2021,2021-12-01,Texas,1788,CDC SODA API,28862581,67321,5.36
2021,2021-12-01,United States,71143,CDC SODA API,,,
2021,2021-12-01,Utah,198,CDC SODA API,3231370,79133,3.53
2021,2021-12-01,Vermont,207,CDC SODA API,641637,67674,3.92
2021,2021-12-01,Virginia,2047,CDC SODA API,8582479,80615,4.59
2021,2021-12-01,Washington,1215,CDC SODA API,7617364,82400,5.08
2021,2021-12-01,West Virginia,1193,CDC SODA API,1801049,50884,6.39
2021,2021-12-01,Wisconsin,1293,CDC SODA API,5871661,67080,3.49
2021,2021-12-01,Wyoming,36,CDC SODA API,576641,68002,4.19
2022,2022-01-01,Alabama,0,CDC SODA API,5028092,59609,5.15
2022,2022-01-01,Alaska,146,CDC SODA API,734821,86370,6.36
2022,2022-01-01,Arizona,1786,CDC SODA API,7172282,72581,5.37
2022,2022-01-01,Arkansas,317,CDC SODA API,3018669,56335,5.15
2022,2022-01-01,California,6427,CDC SODA API,39356104,91905,6.41
2022,2022-01-01,Colorado,1010,CDC SODA API,5770790,87598,4.53
2022,2022-01-01,Connecticut,1291,CDC SODA API,3611317,90213,5.91
2022,2022-01-01,Delaware,411,CDC SODA API,993635,79325,5.44
2022,2022-01-01,District of Columbia,393,CDC SODA API,670587,101722,7.11
2022,2022-01-01,Florida,5559,CDC SODA API,21634529,67917,5.04
2022,2022-01-01,Georgia,1420,CDC SODA API,10722325,71355,5.25
2022,2022-01-01,Hawaii,53,CDC SODA API,1450589,94814,5.05
2022,2022-01-01,Idaho,165,CDC SODA API,1854109,70214,3.76
2022,2022-01-01,Illinois,2868,CDC SODA API,12757634,78433,5.96
2022,2022-01-01,Indiana,2009,CDC SODA API,6784403,67173,4.49
2022,2022-01-01,Iowa,218,CDC SODA API,3188836,70571,3.82
2022,2022-01-01,Kansas,348,CDC SODA API,2935922,69747,4.01
2022,2022-01-01,Kentucky,1705,CDC SODA API,4502935,60183,5.09
2022,2022-01-01,Maine,488,CDC SODA API,1366949,68251,4.04
2022,2022-01-01,Maryland,2274,CDC SODA API,6161707,98461,5.12
2022,2022-01-01,Massachusetts,2146,CDC SODA API,6984205,96505,5.32
2022,2022-01-01,Michigan,2312,CDC SODA API,10057921,68505,6.03
2022,2022-01-01,Minnesota,887,CDC SODA API,5695292,84313,3.97
2022,2022-01-01,Mississippi,463,CDC SODA API,2958846,52985,6.42
2022,2022-01-01,Missouri,1493,CDC SODA API,6154422,65920,4.3
2022,2022-01-01,Montana,72,CDC SODA API,1091840,66341,3.89
2022,2022-01-01,Nebraska,94,CDC SODA API,1958939,71722,3.07
2022,2022-01-01,Nevada,370,CDC SODA API,3104817,71646,7.02
2022,2022-01-01,New Hampshire,361,CDC SODA API,1379610,90845,3.57
2022,2022-01-01,New Jersey,2491,CDC SODA API,9249063,97126,6.25
2022,2022-01-01,New Mexico,619,CDC SODA API,2112463,58722,6.23
2022,2022-01-01,New York,2397,CDC SODA API,19994379,81386,6.23
2022,2022-01-01,New York City,2202,CDC SODA API,,,
2022,2022-01-01,North Carolina,3030,CDC SODA API,10470214,66186,5.08
2022,2022-01-01,North Dakota,61,CDC SODA API,776874,73959,2.92
2022,2022-01-01,Ohio,4179,CDC SODA API,11774683,66990,5.01
2022,2022-01-01,Oklahoma,346,CDC SODA API,3970497,61364,4.87
2022,2022-01-01,Oregon,550,CDC SODA API,4229374,76632,5.53
2022,2022-01-01,Puerto Rico,557,CDC SODA API,3272382,24002,13.29
2022,2022-01-01,Rhode Island,350,CDC SODA API,1094250,81370,5.88
2022,2022-01-01,South Carolina,1557,CDC SODA API,5142750,63623,5.17
2022,2022-01-01,South Dakota,34,CDC SODA API,890342,69457,3.11
2022,2022-01-01,Tennessee,2809,CDC SODA API,6923772,64035,5.04
2022,2022-01-01,Texas,1822,CDC SODA API,29243342,73035,5.22
2022,2022-01-01,United States,71570,CDC SODA API,,,
2022,2022-01-01,Utah,208,CDC SODA API,3283809,86833,3.35
2022,2022-01-01,Vermont,212,CDC SODA API,643816,74014,3.84
2022,2022-01-01,Virginia,2015,CDC SODA API,8624511,87249,4.43
2022,2022-01-01,Washington,1266,CDC SODA API,7688549,90325,4.99
2022,2022-01-01,West Virginia,1172,CDC SODA API,1792967,55217,6.06
2022,2022-01-01,Wisconsin,1336,CDC SODA API,5882128,72458,3.36
2022,2022-01-01,Wyoming,39,CDC SODA API,577929,72495,3.83
2022,2022-02-01,Alabama,0,CDC SODA API,5028092,59609,5.15
2022,2022-02-01,Alaska,152,CDC SODA API,734821,86370,6.36
2022,2022-02-01,Arizona,1804,CDC SODA API,7172282,72581,5.37
2022,2022-02-01,Arkansas,323,CDC SODA API,3018669,56335,5.15
2022,2022-02-01,California,6549,CDC SODA API,39356104,91905,6.41
2022,2022-02-01,Colorado,1048,CDC SODA API,5770790,87598,4.53
2022,2022-02-01,Connecticut,1287,CDC SODA API,3611317,90213,5.91
2022,2022-02-01,Delaware,409,CDC SODA API,993635,79325,5.44
2022,2022-02-01,District of Columbia,402,CDC SODA API,670587,101722,7.11
2022,2022-02-01,Florida,5589,CDC SODA API,21634529,67917,5.04
2022,2022-02-01,Georgia,1426,CDC SODA API,10722325,71355,5.25
2022,2022-02-01,Hawaii,58,CDC SODA API,1450589,94814,5.05
2022,2022-02-01,Idaho,170,CDC SODA API,1854109,70214,3.76
2022,2022-02-01,Illinois,2928,CDC SODA API,12757634,78433,5.96
2022,2022-02-01,Indiana,2069,CDC SODA API,6784403,67173,4.49
2022,2022-02-01,Iowa,226,CDC SODA API,3188836,70571,3.82
2022,2022-02-01,Kansas,354,CDC SODA API,2935922,69747,4.01
2022,2022-02-01,Kentucky,1718,CDC SODA API,4502935,60183,5.09
2022,2022-02-01,Maine,490,CDC SODA API,1366949,68251,4.04
2022,2022-02-01,Maryland,2269,CDC SODA API,6161707,98461,5.12
2022,2022-02-01,Massachusetts,2173,CDC SODA API,6984205,96505,5.32
2022,2022-02-01,Michigan,2333,CDC SODA API,10057921,68505,6.03
2022,2022-02-01,Minnesota,879,CDC SODA API,5695292,84313,3.97
2022,2022-02-01,Mississippi,452,CDC SODA API,2958846,52985,6.42
2022,2022-02-01,Missouri,1495,CDC SODA API,6154422,65920,4.3
2022,2022-02-01,Montana,78,CDC SODA API,1091840,66341,3.89
2022,2022-02-01,Nebraska,100,CDC SODA API,1958939,71722,3.07
2022,2022-02-01,Nevada,373,CDC SODA API,3104817,71646,7.02
2022,2022-02-01,New Hampshire,376,CDC SODA API,1379610,90845,3.57
2022,2022-02-01,New Jersey,2510,CDC SODA API,9249063,97126,6.25
2022,2022-02-01,New Mexico,660,CDC SODA API,2112463,58722,6.23
2022,2022-02-01,New York,2412,CDC SODA API,19994379,81386,6.23
2022,2022-02-01,New York City,2237,CDC SODA API,,,
2022,2022-02-01,North Carolina,3066,CDC SODA API,10470214,66186,5.08
2022,2022-02-01,North Dakota,62,CDC SODA API,776874,73959,2.92
2022,2022-02-01,Ohio,4190,CDC SODA API,11774683,66990,5.01
2022,2022-02-01,Oklahoma,391,CDC SODA API,3970497,61364,4.87
2022,2022-02-01,Oregon,594,CDC SODA API,4229374,76632,5.53
2022,2022-02-01,Puerto Rico,569,CDC SODA API,3272382,24002,13.29
2022,2022-02-01,Rhode Island,349,CDC SODA API,1094250,81370,5.88
2022,2022-02-01,South Carolina,1611,CDC SODA API,5142750,63623,5.17
2022,2022-02-01,South Dakota,31,CDC SODA API,890342,69457,3.11
2022,2022-02-01,Tennessee,2848,CDC SODA API,6923772,64035,5.04
2022,2022-02-01,Texas,1879,CDC SODA API,29243342,73035,5.22
2022,2022-02-01,United States,72519,CDC SODA API,,,
2022,2022-02-01,Utah,208,CDC SODA API,3283809,86833,3.35
2022,2022-02-01,Vermont,214,CDC SODA API,643816,74014,3.84
2022,2022-02-01,Virginia,2025,CDC SODA API,8624511,87249,4.43
2022,2022-02-01,Washington,1331,CDC SODA API,7688549,90325,4.99
2022,2022-02-01,West Virginia,1168,CDC SODA API,1792967,55217,6.06
2022,2022-02-01,Wisconsin,1357,CDC SODA API,5882128,72458,3.36
2022,2022-02-01,Wyoming,43,CDC SODA API,577929,72495,3.83
2022,2022-03-01,Alabama,0,CDC SODA API,5028092,59609,5.15
2022,2022-03-01,Alaska,156,CDC SODA API,734821,86370,6.36
2022,2022-03-01,Arizona,1807,CDC SODA API,7172282,72581,5.37
2022,2022-03-01,Arkansas,333,CDC SODA API,3018669,56335,5.15
2022,2022-03-01,California,6598,CDC SODA API,39356104,91905,6.41
2022,2022-03-01,Colorado,1050,CDC SODA API,5770790,87598,4.53
2022,2022-03-01,Connecticut,1301,CDC SODA API,3611317,90213,5.91
2022,2022-03-01,Delaware,401,CDC SODA API,993635,79325,5.44
2022,2022-03-01,District of Columbia,397,CDC SODA API,670587,101722,7.11
2022,2022-03-01,Florida,5624,CDC SODA API,21634529,67917,5.04
2022,2022-03-01,Georgia,1435,CDC SODA API,10722325,71355,5.25
2022,2022-03-01,Hawaii,63,CDC SODA API,1450589,94814,5.05
2022,2022-03-01,Idaho,184,CDC SODA API,1854109,70214,3.76
2022,2022-03-01,Illinois,2930,CDC SODA API,12757634,78433,5.96
2022,2022-03-01,Indiana,2048,CDC SODA API,6784403,67173,4.49
2022,2022-03-01,Iowa,231,CDC SODA API,3188836,70571,3.82
2022,2022-03-01,Kansas,362,CDC SODA API,2935922,69747,4.01
2022,2022-03-01,Kentucky,1694,CDC SODA API,4502935,60183,5.09
2022,2022-03-01,Maine,492,CDC SODA API,1366949,68251,4.04
2022,2022-03-01,Maryland,2255,CDC SODA API,6161707,98461,5.12
2022,2022-03-01,Massachusetts,2162,CDC SODA API,6984205,96505,5.32
2022,2022-03-01,Michigan,2296,CDC SODA API,10057921,68505,6.03
2022,2022-03-01,Minnesota,881,CDC SODA API,5695292,84313,3.97
2022,2022-03-01,Mississippi,450,CDC SODA API,2958846,52985,6.42
2022,2022-03-01,Missouri,1476,CDC SODA API,6154422,65920,4.3
2022,2022-03-01,Montana,88,CDC SODA API,1091840,66341,3.89
2022,2022-03-01,Nebraska,0,CDC SODA API,1958939,71722,3.07
2022,2022-03-01,Nevada,371,CDC SODA API,3104817,71646,7.02
2022,2022-03-01,New Hampshire,383,CDC SODA API,1379610,90845,3.57
2022,2022-03-01,New Jersey,2483,CDC SODA API,9249063,97126,6.25
2022,2022-03-01,New Mexico,663,CDC SODA API,2112463,58722,6.23
2022,2022-03-01,New York,2411,CDC SODA API,19994379,81386,6.23
2022,2022-03-01,New York City,2239,CDC SODA API,,,
2022,2022-03-01,North Carolina,3078,CDC SODA API,10470214,66186,5.08
2022,2022-03-01,North Dakota,0,CDC SODA API,776874,73959,2.92
2022,2022-03-01,Ohio,4149,CDC SODA API,11774683,66990,5.01
2022,2022-03-01,Oklahoma,413,CDC SODA API,3970497,61364,4.87
2022,2022-03-01,Oregon,607,CDC SODA API,4229374,76632,5.53
2022,2022-03-01,Puerto Rico,581,CDC SODA API,3272382,24002,13.29
2022,2022-03-01,Rhode Island,362,CDC SODA API,1094250,81370,5.88
2022,2022-03-01,South Carolina,1611,CDC SODA API,5142750,63623,5.17
2022,2022-03-01,South Dakota,32,CDC SODA API,890342,69457,3.11
2022,2022-03-01,Tennessee,2877,CDC SODA API,6923772,64035,5.04
2022,2022-03-01,Texas,1900,CDC SODA API,29243342,73035,5.22
2022,2022-03-01,United States,72614,CDC SODA API,,,
2022,2022-03-01,Utah,218,CDC SODA API,3283809,86833,3.35
2022,2022-03-01,Vermont,201,CDC SODA API,643816,74014,3.84
2022,2022-03-01,Virginia,2007,CDC SODA API,8624511,87249,4.43
2022,2022-03-01,Washington,1356,CDC SODA API,7688549,90325,4.99
2022,2022-03-01,West Virginia,1143,CDC SODA API,1792967,55217,6.06
2022,2022-03-01,Wisconsin,1375,CDC SODA API,5882128,72458,3.36
2022,2022-03-01,Wyoming,46,CDC SODA API,577929,72495,3.83
2022,2022-04-01,Alabama,818,CDC SODA API,5028092,59609,5.15
2022,2022-04-01,Alaska,154,CDC SODA API,734821,86370,6.36
2022,2022-04-01,Arizona,1786,CDC SODA API,7172282,72581,5.37
2022,2022-04-01,Arkansas,326,CDC SODA API,3018669,56335,5.15
2022,2022-04-01,California,6661,CDC SODA API,39356104,91905,6.41
2022,2022-04-01,Colorado,1043,CDC SODA API,5770790,87598,4.53
2022,2022-04-01,Connecticut,1303,CDC SODA API,3611317,90213,5.91
2022,2022-04-01,Delaware,401,CDC SODA API,993635,79325,5.44
2022,2022-04-01,District of Columbia,408,CDC SODA API,670587,101722,7.11
2022,2022-04-01,Florida,5495,CDC SODA API,21634529,67917,5.04
2022,2022-04-01,Georgia,1460,CDC SODA API,10722325,71355,5.25
2022,2022-04-01,Hawaii,64,CDC SODA API,1450589,94814,5.05
2022,2022-04-01,Idaho,183,CDC SODA API,1854109,70214,3.76
2022,2022-04-01,Illinois,2900,CDC SODA API,12757634,78433,5.96
2022,2022-04-01,Indiana,1994,CDC SODA API,6784403,67173,4.49
2022,2022-04-01,Iowa,229,CDC SODA API,3188836,70571,3.82
2022,2022-04-01,Kansas,367,CDC SODA API,2935922,69747,4.01
2022,2022-04-01,Kentucky,1663,CDC SODA API,4502935,60183,5.09
2022,2022-04-01,Maine,505,CDC SODA API,1366949,68251,4.04
2022,2022-04-01,Maryland,2193,CDC SODA API,6161707,98461,5.12
2022,2022-04-01,Massachusetts,2166,CDC SODA API,6984205,96505,5.32
2022,2022-04-01,Michigan,2237,CDC SODA API,10057921,68505,6.03
2022,2022-04-01,Minnesota,880,CDC SODA API,5695292,84313,3.97
2022,2022-04-01,Mississippi,436,CDC SODA API,2958846,52985,6.42
2022,2022-04-01,Missouri,1467,CDC SODA API,6154422,65920,4.3
2022,2022-04-01,Montana,81,CDC SODA API,1091840,66341,3.89
2022,2022-04-01,Nebraska,0,CDC SODA API,1958939,71722,3.07
2022,2022-04-01,Nevada,375,CDC SODA API,3104817,71646,7.02
2022,2022-04-01,New Hampshire,390,CDC SODA API,1379610,90845,3.57
2022,2022-04-01,New Jersey,2500,CDC SODA API,9249063,97126,6.25
2022,2022-04-01,New Mexico,655,CDC SODA API,2112463,58722,6.23
2022,2022-04-01,New York,2451,CDC SODA API,19994379,81386,6.23
2022,2022-04-01,New York City,2236,CDC SODA API,,,
